"","geo_b4","geo2020","antall","kommnr","fylke","endret"
"14332","14260205","46440205",1,"4644","46",1
"14333","14260206","46440206",1,"4644","46",1
"14334","14260207","46440207",1,"4644","46",1
"14335","14260208","46440208",1,"4644","46",1
"14336","14260209","46440209",1,"4644","46",1
"14337","14260210","46440210",1,"4644","46",1
"14338","14260211","46440211",1,"4644","46",1
"14339","14260301","46440301",1,"4644","46",1
"14340","14260302","46440302",1,"4644","46",1
"14341","14260303","46440303",1,"4644","46",1
"14342","14260304","46440304",1,"4644","46",1
"14343","14260305","46440305",1,"4644","46",1
"14344","14260306","46440306",1,"4644","46",1
"14345","14260307","46440307",1,"4644","46",1
"14346","14260308","46440308",1,"4644","46",1
"14347","14260309","46440309",1,"4644","46",1
"14348","14280101","46450101",1,"4645","46",1
"14349","14280102","46450102",1,"4645","46",1
"14350","14280103","46450103",1,"4645","46",1
"14351","14280104","46450104",1,"4645","46",1
"14352","14280105","46450105",1,"4645","46",1
"14353","14280106","46450106",1,"4645","46",1
"14354","14280107","46450107",1,"4645","46",1
"14355","14280108","46450108",1,"4645","46",1
"14356","14280109","46450109",1,"4645","46",1
"14357","14280110","46450110",2,"4645","46",1
"14358","14290101","46450110",2,"4645","46",1
"14359","14280111","46450111",2,"4645","46",1
"14360","14290102","46450111",2,"4645","46",1
"14361","14280112","46450112",2,"4645","46",1
"14362","14290103","46450112",2,"4645","46",1
"14363","14280201","46450201",1,"4645","46",1
"14364","14280202","46450202",1,"4645","46",1
"14365","14280203","46450203",1,"4645","46",1
"14366","14280204","46450204",1,"4645","46",1
"14367","14280205","46450205",1,"4645","46",1
"14368","14280206","46450206",1,"4645","46",1
"14369","14290201","46460201",1,"4646","46",1
"14370","14290202","46460202",1,"4646","46",1
"14371","14290203","46460203",1,"4646","46",1
"14372","14290204","46460204",1,"4646","46",1
"14373","14290205","46460205",1,"4646","46",1
"14374","14290206","46460206",1,"4646","46",1
"14375","14290207","46460207",1,"4646","46",1
"14376","14290208","46460208",1,"4646","46",1
"14377","14290210","46460210",2,"4646","46",1
"14378","14280301","46460210",2,"4646","46",1
"14379","14290211","46460211",2,"4646","46",1
"14380","14280302","46460211",2,"4646","46",1
"14381","14290212","46460212",2,"4646","46",1
"14382","14280303","46460212",2,"4646","46",1
"14383","14290213","46460213",2,"4646","46",1
"14384","14290104","46460213",2,"4646","46",1
"14385","14290214","46460214",2,"4646","46",1
"14386","14290105","46460214",2,"4646","46",1
"14387","14290215","46460215",2,"4646","46",1
"14388","14290106","46460215",2,"4646","46",1
"14389","14320101","46470101",1,"4647","46",1
"14390","14320102","46470102",1,"4647","46",1
"14391","14320103","46470103",1,"4647","46",1
"14392","14320104","46470104",1,"4647","46",1
"14393","14320105","46470105",1,"4647","46",1
"14394","14320201","46470201",1,"4647","46",1
"14395","14320202","46470202",1,"4647","46",1
"14396","14320203","46470203",1,"4647","46",1
"14397","14320204","46470204",1,"4647","46",1
"14398","14320205","46470205",1,"4647","46",1
"14399","14320206","46470206",1,"4647","46",1
"14400","14320207","46470207",1,"4647","46",1
"14401","14320208","46470208",1,"4647","46",1
"14402","14320209","46470209",1,"4647","46",1
"14403","14320210","46470210",1,"4647","46",1
"14404","14320211","46470211",1,"4647","46",1
"14405","14320212","46470212",1,"4647","46",1
"14406","14320301","46470301",1,"4647","46",1
"14407","14320302","46470302",1,"4647","46",1
"14408","14320303","46470303",1,"4647","46",1
"14409","14320304","46470304",1,"4647","46",1
"14410","14320305","46470305",1,"4647","46",1
"14411","14320306","46470306",1,"4647","46",1
"14412","14320307","46470307",1,"4647","46",1
"14413","14320308","46470308",1,"4647","46",1
"14414","14320309","46470309",1,"4647","46",1
"14415","14310101","46470401",1,"4647","46",1
"14416","14310102","46470402",1,"4647","46",1
"14417","14310103","46470403",1,"4647","46",1
"14418","14310104","46470404",1,"4647","46",1
"14419","14310105","46470405",1,"4647","46",1
"14420","14310106","46470406",1,"4647","46",1
"14421","14310107","46470407",1,"4647","46",1
"14422","14310108","46470408",1,"4647","46",1
"14423","14310201","46470501",1,"4647","46",1
"14424","14310202","46470502",1,"4647","46",1
"14425","14310203","46470503",1,"4647","46",1
"14426","14310204","46470504",1,"4647","46",1
"14427","14310205","46470505",1,"4647","46",1
"14428","14310206","46470506",1,"4647","46",1
"14429","14310207","46470507",1,"4647","46",1
"14430","14310208","46470508",1,"4647","46",1
"14431","14310209","46470509",1,"4647","46",1
"14432","14310210","46470510",1,"4647","46",1
"14433","14300101","46470601",1,"4647","46",1
"14434","14300102","46470602",1,"4647","46",1
"14435","14300103","46470603",1,"4647","46",1
"14436","14300104","46470604",1,"4647","46",1
"14437","14300105","46470605",1,"4647","46",1
"14438","14300106","46470606",1,"4647","46",1
"14439","14300107","46470607",1,"4647","46",1
"14440","14300108","46470608",1,"4647","46",1
"14441","14300109","46470609",1,"4647","46",1
"14442","14300110","46470610",1,"4647","46",1
"14443","14300111","46470611",1,"4647","46",1
"14444","14300112","46470612",1,"4647","46",1
"14445","14300113","46470613",1,"4647","46",1
"14446","14300114","46470614",1,"4647","46",1
"14447","14300115","46470615",1,"4647","46",1
"14448","14300116","46470616",1,"4647","46",1
"14449","14300117","46470617",2,"4647","46",1
"14450","14290209","46470617",2,"4647","46",1
"14451","14330101","46470701",1,"4647","46",1
"14452","14330102","46470702",1,"4647","46",1
"14453","14330103","46470703",1,"4647","46",1
"14454","14330104","46470704",1,"4647","46",1
"14455","14330105","46470705",1,"4647","46",1
"14456","14330106","46470706",1,"4647","46",1
"14457","14330107","46470707",1,"4647","46",1
"14458","14330108","46470708",1,"4647","46",1
"14459","14330109","46470709",1,"4647","46",1
"14460","14330110","46470710",1,"4647","46",1
"14461","14330111","46470711",1,"4647","46",1
"14462","14330112","46470712",1,"4647","46",1
"14463","14330113","46470713",1,"4647","46",1
"14464","14380101","46480101",1,"4648","46",1
"14465","14380102","46480102",1,"4648","46",1
"14466","14380103","46480103",1,"4648","46",1
"14467","14380104","46480104",1,"4648","46",1
"14468","14380105","46480105",1,"4648","46",1
"14469","14380106","46480106",1,"4648","46",1
"14470","14380107","46480107",1,"4648","46",1
"14471","14380108","46480108",1,"4648","46",1
"14472","14380109","46480109",1,"4648","46",1
"14473","14380110","46480110",1,"4648","46",1
"14474","14380111","46480111",1,"4648","46",1
"14475","14380112","46480112",1,"4648","46",1
"14476","14380113","46480113",1,"4648","46",1
"14477","14380114","46480114",1,"4648","46",1
"14478","14380115","46480115",1,"4648","46",1
"14479","14380201","46480201",1,"4648","46",1
"14480","14380202","46480202",1,"4648","46",1
"14481","14380203","46480203",1,"4648","46",1
"14482","14380204","46480204",1,"4648","46",1
"14483","14380205","46480205",1,"4648","46",1
"14484","14380206","46480206",1,"4648","46",1
"14485","14380207","46480207",1,"4648","46",1
"14486","14380208","46480208",1,"4648","46",1
"14487","14380209","46480209",1,"4648","46",1
"14488","14380210","46480210",1,"4648","46",1
"14489","14430101","46490101",1,"4649","46",1
"14490","14430102","46490102",1,"4649","46",1
"14491","14430103","46490103",1,"4649","46",1
"14492","14430104","46490104",1,"4649","46",1
"14493","14430105","46490105",1,"4649","46",1
"14494","14430201","46490201",1,"4649","46",1
"14495","14430203","46490203",1,"4649","46",1
"14496","14430204","46490204",1,"4649","46",1
"14497","14430205","46490205",1,"4649","46",1
"14498","14430206","46490206",2,"4649","46",1
"14499","14430202","46490206",2,"4649","46",1
"14500","14430207","46490207",2,"4649","46",1
"14501","14430202","46490207",2,"4649","46",1
"14502","14430208","46490208",2,"4649","46",1
"14503","14430106","46490208",2,"4649","46",1
"14504","14430209","46490209",2,"4649","46",1
"14505","14430107","46490209",2,"4649","46",1
"14506","14430210","46490210",2,"4649","46",1
"14507","14430108","46490210",2,"4649","46",1
"14508","14430211","46490211",2,"4649","46",1
"14509","14450102","46490211",2,"4649","46",1
"14510","14430301","46490301",1,"4649","46",1
"14511","14430302","46490302",1,"4649","46",1
"14512","14430303","46490303",1,"4649","46",1
"14513","14430304","46490304",1,"4649","46",1
"14514","14430305","46490305",1,"4649","46",1
"14515","14430306","46490306",1,"4649","46",1
"14516","14430307","46490307",1,"4649","46",1
"14517","14430308","46490308",1,"4649","46",1
"14518","14430309","46490309",1,"4649","46",1
"14519","14390208","46490310",1,"4649","46",1
"14520","14390209","46490311",1,"4649","46",1
"14521","14390210","46490312",1,"4649","46",1
"14522","14410101","46490401",1,"4649","46",1
"14523","14410102","46490402",1,"4649","46",1
"14524","14410103","46490403",1,"4649","46",1
"14525","14410104","46490404",1,"4649","46",1
"14526","14410105","46490405",1,"4649","46",1
"14527","14410106","46490406",1,"4649","46",1
"14528","14410107","46490407",1,"4649","46",1
"14529","14410108","46490408",1,"4649","46",1
"14530","14410109","46490409",1,"4649","46",1
"14531","14410201","46490501",1,"4649","46",1
"14532","14410202","46490502",1,"4649","46",1
"14533","14410203","46490503",1,"4649","46",1
"14534","14410204","46490504",1,"4649","46",1
"14535","14410205","46490505",1,"4649","46",1
"14536","14410206","46490506",1,"4649","46",1
"14537","14410207","46490507",1,"4649","46",1
"14538","14410208","46490508",1,"4649","46",1
"14539","14450101","46500101",1,"4650","46",1
"14540","14450103","46500103",1,"4650","46",1
"14541","14450104","46500104",1,"4650","46",1
"14542","14450105","46500105",1,"4650","46",1
"14543","14450106","46500106",1,"4650","46",1
"14544","14450107","46500107",1,"4650","46",1
"14545","14450108","46500108",1,"4650","46",1
"14546","14450109","46500109",1,"4650","46",1
"14547","14450110","46500110",1,"4650","46",1
"14548","14450111","46500111",1,"4650","46",1
"14549","14450201","46500201",1,"4650","46",1
"14550","14450202","46500202",1,"4650","46",1
"14551","14450203","46500203",1,"4650","46",1
"14552","14450204","46500204",1,"4650","46",1
"14553","14450205","46500205",1,"4650","46",1
"14554","14450206","46500206",1,"4650","46",1
"14555","14450207","46500207",1,"4650","46",1
"14556","14450208","46500208",1,"4650","46",1
"14557","14450209","46500209",1,"4650","46",1
"14558","14450301","46500301",1,"4650","46",1
"14559","14450302","46500302",1,"4650","46",1
"14560","14450303","46500303",1,"4650","46",1
"14561","14450304","46500304",1,"4650","46",1
"14562","14450305","46500305",1,"4650","46",1
"14563","14450306","46500306",1,"4650","46",1
"14564","14490101","46510101",1,"4651","46",1
"14565","14490102","46510102",1,"4651","46",1
"14566","14490103","46510103",1,"4651","46",1
"14567","14490104","46510104",1,"4651","46",1
"14568","14490105","46510105",1,"4651","46",1
"14569","14490106","46510106",1,"4651","46",1
"14570","14490107","46510107",1,"4651","46",1
"14571","14490108","46510108",1,"4651","46",1
"14572","14490109","46510109",1,"4651","46",1
"14573","14490110","46510110",1,"4651","46",1
"14574","14490111","46510111",1,"4651","46",1
"14575","14490112","46510112",1,"4651","46",1
"14576","14490114","46510114",2,"4651","46",1
"14577","14490113","46510114",2,"4651","46",1
"14578","14490201","46510201",1,"4651","46",1
"14579","14490202","46510202",1,"4651","46",1
"14580","14490203","46510203",1,"4651","46",1
"14581","14490204","46510204",1,"4651","46",1
"14582","14490205","46510205",1,"4651","46",1
"14583","14490206","46510206",1,"4651","46",1
"14584","14490207","46510207",1,"4651","46",1
"14585","14490208","46510208",1,"4651","46",1
"14586","14490209","46510209",1,"4651","46",1
"14587","14490301","46510301",1,"4651","46",1
"14588","14490302","46510302",1,"4651","46",1
"14589","14490303","46510303",1,"4651","46",1
"14590","14490304","46510304",1,"4651","46",1
"14591","14490305","46510305",1,"4651","46",1
"14592","14490401","46510401",1,"4651","46",1
"14593","14490402","46510402",1,"4651","46",1
"14594","14490403","46510403",1,"4651","46",1
"14595","14490404","46510404",1,"4651","46",1
"14596","50300101","50010101",2,"5001","50",0
"14597","16620101","50010101",2,"5001","50",0
"14598","50300102","50010102",2,"5001","50",0
"14599","16620102","50010102",2,"5001","50",0
"14600","50300103","50010103",2,"5001","50",0
"14601","16620103","50010103",2,"5001","50",0
"14602","50300104","50010104",2,"5001","50",0
"14603","16620104","50010104",2,"5001","50",0
"14604","50300105","50010105",2,"5001","50",0
"14605","16620105","50010105",2,"5001","50",0
"14606","50300106","50010106",2,"5001","50",0
"14607","16620106","50010106",2,"5001","50",0
"14608","50300107","50010107",2,"5001","50",0
"14609","16620107","50010107",2,"5001","50",0
"14610","50300108","50010108",2,"5001","50",0
"14611","16620108","50010108",2,"5001","50",0
"14612","50300109","50010109",2,"5001","50",0
"14613","16620109","50010109",2,"5001","50",0
"14614","50300110","50010110",2,"5001","50",0
"14615","16620110","50010110",2,"5001","50",0
"14616","50040101","50060101",2,"5006","50",1
"14617","17020101","50060101",2,"5006","50",1
"14618","50040102","50060102",2,"5006","50",1
"14619","17020102","50060102",2,"5006","50",1
"14620","50040103","50060103",2,"5006","50",1
"14621","17020103","50060103",2,"5006","50",1
"14622","50040104","50060104",2,"5006","50",1
"14623","17020104","50060104",2,"5006","50",1
"14624","50040105","50060105",2,"5006","50",1
"14625","17020105","50060105",2,"5006","50",1
"14626","50040106","50060106",2,"5006","50",1
"14627","17020106","50060106",2,"5006","50",1
"14628","50040107","50060107",2,"5006","50",1
"14629","17020107","50060107",2,"5006","50",1
"14630","50040108","50060108",2,"5006","50",1
"14631","17020108","50060108",2,"5006","50",1
"14632","50040109","50060109",2,"5006","50",1
"14633","17020109","50060109",2,"5006","50",1
"14634","50040110","50060110",2,"5006","50",1
"14635","17020110","50060110",2,"5006","50",1
"14636","50040111","50060111",2,"5006","50",1
"14637","17020111","50060111",2,"5006","50",1
"14638","50040112","50060112",2,"5006","50",1
"14639","17020112","50060112",2,"5006","50",1
"14640","50040113","50060113",2,"5006","50",1
"14641","17020113","50060113",2,"5006","50",1
"14642","50040114","50060114",2,"5006","50",1
"14643","17020114","50060114",2,"5006","50",1
"14644","50040201","50060201",2,"5006","50",1
"14645","17020201","50060201",2,"5006","50",1
"14646","50040202","50060202",2,"5006","50",1
"14647","17020202","50060202",2,"5006","50",1
"14648","50040203","50060203",2,"5006","50",1
"14649","17020203","50060203",2,"5006","50",1
"14650","50040204","50060204",2,"5006","50",1
"14651","17020204","50060204",2,"5006","50",1
"14652","50040205","50060205",2,"5006","50",1
"14653","17020205","50060205",2,"5006","50",1
"14654","50040206","50060206",2,"5006","50",1
